t,com,arr,sexe,age,gs,pays,dest,trans,sect,nat,w
A,67023,672,F,30-44,prof_inter,,,,,,55.4
A,67023,672,F,45-54,agriculteurs,,,,,,5.05
A,67023,672,F,45-54,cadres,,,,,,10.06
A,67023,672,F,45-54,employes,,,,,,20.12
A,67023,672,F,45-54,ouvriers,,,,,,5.03
A,67023,672,F,45-54,prof_inter,,,,,,25.08
A,67023,672,F,55+,cadres,,,,,,20.0
A,67023,672,F,55+,employes,,,,,,29.99
A,67023,672,F,55+,ouvriers,,,,,,9.99
A,67023,672,F,55+,prof_inter,,,,,,10.06
A,67023,672,H,15-29,cadres,,,,,,15.14
A,67023,672,H,15-29,ouvriers,,,,,,20.17
A,67023,672,H,15-29,prof_inter,,,,,,5.01
A,67023,672,H,30-44,agriculteurs,,,,,,5.08
A,67023,672,H,30-44,artisans,,,,,,10.06
A,67023,672,H,30-44,cadres,,,,,,35.21
A,67023,672,H,30-44,employes,,,,,,10.04
A,67023,672,H,30-44,ouvriers,,,,,,30.2
A,67023,672,H,30-44,prof_inter,,,,,,25.05
A,67023,672,H,45-54,cadres,,,,,,15.16
A,67023,672,H,45-54,employes,,,,,,5.03
A,67023,672,H,45-54,ouvriers,,,,,,15.09
A,67023,672,H,45-54,prof_inter,,,,,,20.12
A,67023,672,H,55+,artisans,,,,,,5.01
A,67023,672,H,55+,cadres,,,,,,15.07
A,67023,672,H,55+,ouvriers,,,,,,10.06
A,67023,672,H,55+,prof_inter,,,,,,15.04
A,67025,672,F,15-29,artisans,,,,,,5.05
A,67025,672,F,15-29,employes,,,,,,9.52
A,67025,672,F,15-29,ouvriers,,,,,,10.1
A,67025,672,F,15-29,prof_inter,,,,,,14.66
A,67025,672,F,30-44,cadres,,,,,,29.51
A,67025,672,F,30-44,employes,,,,,,69.72
A,67025,672,F,30-44,ouvriers,,,,,,15.05
A,67025,672,F,30-44,prof_inter,,,,,,34.67
A,67025,672,F,45-54,cadres,,,,,,19.81
A,67025,672,F,45-54,employes,,,,,,64.66
A,67025,672,F,45-54,ouvriers,,,,,,35.05
A,67025,672,F,45-54,prof_inter,,,,,,15.34
A,67025,672,F,55+,cadres,,,,,,5.15
A,67025,672,F,55+,employes,,,,,,35.14
A,67025,672,F,55+,ouvriers,,,,,,20.19
A,67025,672,F,55+,prof_inter,,,,,,35.44
A,67025,672,H,15-29,artisans,,,,,,9.9
A,67025,672,H,15-29,employes,,,,,,14.85
A,67025,672,H,15-29,ouvriers,,,,,,40.1
A,67025,672,H,15-29,prof_inter,,,,,,14.95
A,67025,672,H,30-44,agriculteurs,,,,,,10.1
A,67025,672,H,30-44,artisans,,,,,,5.15
A,67025,672,H,30-44,cadres,,,,,,24.66
A,67025,672,H,30-44,employes,,,,,,25.15
A,67025,672,H,30-44,ouvriers,,,,,,94.48
A,67025,672,H,30-44,prof_inter,,,,,,19.33
A,67025,672,H,45-54,artisans,,,,,,4.85
A,67025,672,H,45-54,cadres,,,,,,14.76
A,67025,672,H,45-54,employes,,,,,,5.05
A,67025,672,H,45-54,ouvriers,,,,,,85.54
A,67025,672,H,45-54,prof_inter,,,,,,39.72
A,67025,672,H,55+,artisans,,,,,,10.1
A,67025,672,H,55+,cadres,,,,,,10.1
A,67025,672,H,55+,employes,,,,,,10.1
A,67025,672,H,55+,ouvriers,,,,,,106.22
A,67025,672,H,55+,prof_inter,,,,,,30.29
A,67026,673,F,15-29,employes,,,,,,8.86
A,67026,673,F,30-44,artisans,,,,,,4.43
A,67026,673,F,30-44,cadres,,,,,,4.43
A,67026,673,F,30-44,employes,,,,,,8.86
A,67026,673,F,45-54,employes,,,,,,4.43
A,67026,673,F,45-54,prof_inter,,,,,,8.86
A,67026,673,F,55+,artisans,,,,,,8.86
A,67026,673,H,15-29,ouvriers,,,,,,8.86
A,67026,673,H,30-44,cadres,,,,,,4.43
A,67026,673,H,30-44,prof_inter,,,,,,4.43
A,67026,673,H,45-54,artisans,,,,,,8.86
A,67026,673,H,55+,artisans,,,,,,4.43
A,67026,673,H,55+,cadres,,,,,,4.43
A,67026,673,H,55+,ouvriers,,,,,,4.43
A,67027,673,F,30-44,cadres,,,,,,5.45
A,67027,673,F,30-44,employes,,,,,,5.45
A,67027,673,F,45-54,prof_inter,,,,,,5.45
A,67027,673,F,55+,ouvriers,,,,,,5.45
A,67027,673,F,55+,prof_inter,,,,,,5.45
A,67027,673,H,15-29,ouvriers,,,,,,5.45
A,67027,673,H,30-44,agriculteurs,,,,,,5.45
A,67027,673,H,30-44,prof_inter,,,,,,5.45
A,67027,673,H,45-54,artisans,,,,,,5.45
A,67027,673,H,45-54,ouvriers,,,,,,10.9
A,67027,673,H,45-54,prof_inter,,,,,,5.45
A,67027,673,H,55+,ouvriers,,,,,,5.45
A,67027,673,H,55+,prof_inter,,,,,,5.45
A,67028,675,F,15-29,artisans,,,,,,25.03
A,67028,675,F,15-29,cadres,,,,,,10.01
A,67028,675,F,15-29,employes,,,,,,135.16
A,67028,675,F,15-29,ouvriers,,,,,,60.07
A,67028,675,F,15-29,prof_inter,,,,,,105.13
A,67028,675,F,30-44,artisans,,,,,,15.02
A,67028,675,F,30-44,cadres,,,,,,75.09
A,67028,675,F,30-44,employes,,,,,,160.19
A,67028,675,F,30-44,ouvriers,,,,,,80.1
A,67028,675,F,30-44,prof_inter,,,,,,170.2
A,67028,675,F,45-54,artisans,,,,,,10.01
A,67028,675,F,45-54,cadres,,,,,,45.05
A,67028,675,F,45-54,employes,,,,,,120.14
A,67028,675,F,45-54,ouvriers,,,,,,55.07
A,67028,675,F,45-54,prof_inter,,,,,,80.1
A,67028,675,F,55+,cadres,,,,,,25.03
A,67028,675,F,55+,employes,,,,,,65.08
A,67028,675,F,55+,ouvriers,,,,,,30.04
A,67028,675,F,55+,prof_inter,,,,,,55.07
A,67028,675,H,15-29,artisans,,,,,,10.01
A,67028,675,H,15-29,cadres,,,,,,25.03
A,67028,675,H,15-29,employes,,,,,,80.09
A,67028,675,H,15-29,ouvriers,,,,,,185.22
A,67028,675,H,15-29,prof_inter,,,,,,65.08
A,67028,675,H,30-44,artisans,,,,,,30.04
A,67028,675,H,30-44,cadres,,,,,,90.11
A,67028,675,H,30-44,employes,,,,,,50.05
A,67028,675,H,30-44,ouvriers,,,,,,240.29
A,67028,675,H,30-44,prof_inter,,,,,,135.16
A,67028,675,H,45-54,agriculteurs,,,,,,5.01
A,67028,675,H,45-54,artisans,,,,,,25.03
A,67028,675,H,45-54,cadres,,,,,,25.03
A,67028,675,H,45-54,employes,,,,,,25.02
A,67028,675,H,45-54,ouvriers,,,,,,125.15
A,67028,675,H,45-54,prof_inter,,,,,,60.07
A,67028,675,H,55+,artisans,,,,,,20.02
A,67028,675,H,55+,cadres,,,,,,55.07
A,67028,675,H,55+,employes,,,,,,25.03
A,67028,675,H,55+,ouvriers,,,,,,55.07
A,67028,675,H,55+,prof_inter,,,,,,60.07
A,67029,674,F,15-29,ouvriers,,,,,,4.85
A,67029,674,F,15-29,prof_inter,,,,,,5.17
A,67029,674,F,30-44,artisans,,,,,,9.13
A,67029,674,F,30-44,employes,,,,,,20.14
A,67029,674,F,30-44,ouvriers,,,,,,4.55
A,67029,674,F,30-44,prof_inter,,,,,,10.69
A,67029,674,F,45-54,employes,,,,,,4.85
A,67029,674,F,45-54,prof_inter,,,,,,4.85
A,67029,674,F,55+,prof_inter,,,,,,15.52
A,67029,674,H,15-29,ouvriers,,,,,,14.26
A,67029,674,H,15-29,prof_inter,,,,,,5.17
A,67029,674,H,30-44,artisans,,,,,,9.41
A,67029,674,H,30-44,cadres,,,,,,4.85
A,67029,674,H,30-44,employes,,,,,,5.17
A,67029,674,H,30-44,ouvriers,,,,,,23.75
A,67029,674,H,30-44,prof_inter,,,,,,4.55
A,67029,674,H,45-54,ouvriers,,,,,,4.85
A,67030,673,F,15-29,employes,,,,,,25.02
A,67030,673,F,15-29,prof_inter,,,,,,15.17
A,67030,673,F,30-44,artisans,,,,,,5.05
A,67030,673,F,30-44,cadres,,,,,,15.17
A,67030,673,F,30-44,employes,,,,,,16.21
A,67030,673,F,30-44,ouvriers,,,,,,9.86
A,67030,673,F,30-44,prof_inter,,,,,,5.59
A,67030,673,F,45-54,artisans,,,,,,9.62
A,67030,673,F,45-54,cadres,,,,,,4.8
A,67030,673,F,45-54,employes,,,,,,10.12
A,67030,673,F,45-54,ouvriers,,,,,,10.63
A,67030,673,F,45-54,prof_inter,,,,,,5.31
A,67030,673,F,55+,cadres,,,,,,9.61
A,67030,673,F,55+,employes,,,,,,34.38
A,67030,673,F,55+,ouvriers,,,,,,4.57
A,67030,673,F,55+,prof_inter,,,,,,4.57
A,67030,673,H,15-29,cadres,,,,,,9.86
A,67030,673,H,15-29,ouvriers,,,,,,15.95
A,67030,673,H,15-29,prof_inter,,,,,,5.31
A,67030,673,H,30-44,artisans,,,,,,9.88
A,67030,673,H,30-44,cadres,,,,,,19.23
A,67030,673,H,30-44,employes,,,,,,5.59
A,67030,673,H,30-44,ouvriers,,,,,,23.31
A,67030,673,H,30-44,prof_inter,,,,,,25.53
A,67030,673,H,45-54,agriculteurs,,,,,,4.57
A,67030,673,H,45-54,cadres,,,,,,20.22
A,67030,673,H,45-54,employes,,,,,,5.31
A,67030,673,H,45-54,ouvriers,,,,,,10.37
A,67030,673,H,45-54,prof_inter,,,,,,20.22
A,67030,673,H,55+,agriculteurs,,,,,,10.37
A,67030,673,H,55+,artisans,,,,,,9.61
A,67030,673,H,55+,cadres,,,,,,9.61
A,67030,673,H,55+,ouvriers,,,,,,4.8
A,67030,673,H,55+,prof_inter,,,,,,9.86
A,67031,675,F,15-29,cadres,,,,,,5.03
A,67031,675,F,15-29,ouvriers,,,,,,5.03
A,67031,675,F,15-29,prof_inter,,,,,,40.22
A,67031,675,F,30-44,artisans,,,,,,25.14
A,67031,675,F,30-44,cadres,,,,,,25.14
A,67031,675,F,30-44,employes,,,,,,50.27
A,67031,675,F,30-44,ouvriers,,,,,,15.08
A,67031,675,F,30-44,prof_inter,,,,,,35.19
A,67031,675,F,45-54,artisans,,,,,,5.03
A,67031,675,F,45-54,cadres,,,,,,35.19
A,67031,675,F,45-54,employes,,,,,,45.25
A,67031,675,F,45-54,ouvriers,,,,,,15.08
A,67031,675,F,45-54,prof_inter,,,,,,20.11
A,67031,675,F,55+,cadres,,,,,,20.11
A,67031,675,F,55+,employes,,,,,,5.03
A,67031,675,F,55+,ouvriers,,,,,,20.11
A,67031,675,F,55+,prof_inter,,,,,,20.11
A,67031,675,H,15-29,ouvriers,,,,,,10.05
A,67031,675,H,15-29,prof_inter,,,,,,25.14
A,67031,675,H,30-44,artisans,,,,,,25.14
A,67031,675,H,30-44,cadres,,,,,,40.22
A,67031,675,H,30-44,employes,,,,,,20.11
A,67031,675,H,30-44,ouvriers,,,,,,30.16
A,67031,675,H,30-44,prof_inter,,,,,,35.19
A,67031,675,H,45-54,artisans,,,,,,20.11
A,67031,675,H,45-54,cadres,,,,,,50.27
A,67031,675,H,45-54,ouvriers,,,,,,15.08
A,67031,675,H,45-54,prof_inter,,,,,,15.08
A,67031,675,H,55+,agriculteurs,,,,,,5.03
A,67031,675,H,55+,artisans,,,,,,5.03
A,67031,675,H,55+,cadres,,,,,,45.25
A,67031,675,H,55+,employes,,,,,,5.03
A,67031,675,H,55+,ouvriers,,,,,,5.03
A,67031,675,H,55+,prof_inter,,,,,,15.08
A,67032,675,F,30-44,employes,,,,,,9.63
A,67032,675,F,30-44,prof_inter,,,,,,14.45
A,67032,675,F,45-54,employes,,,,,,4.82
A,67032,675,F,45-54,prof_inter,,,,,,4.82
A,67032,675,F,55+,agriculteurs,,,,,,4.82
A,67032,675,F,55+,cadres,,,,,,4.82
A,67032,675,F,55+,employes,,,,,,4.82
A,67032,675,F,55+,ouvriers,,,,,,4.82
A,67032,675,F,55+,prof_inter,,,,,,5.0
A,67032,675,H,15-29,ouvriers,,,,,,4.82
A,67032,675,H,30-44,agriculteurs,,,,,,4.82
A,67032,675,H,30-44,artisans,,,,,,4.82
A,67032,675,H,30-44,cadres,,,,,,4.82
A,67032,675,H,30-44,prof_inter,,,,,,4.82
A,67032,675,H,45-54,prof_inter,,,,,,4.82
A,67032,675,H,55+,agriculteurs,,,,,,4.82
A,67032,675,H,55+,cadres,,,,,,4.82
A,67032,675,H,55+,ouvriers,,,,,,9.63
A,67032,675,H,55+,prof_inter,,,,,,4.82
A,67033,672,F,15-29,cadres,,,,,,8.21
A,67033,672,F,15-29,employes,,,,,,16.54
A,67033,672,F,15-29,prof_inter,,,,,,8.57
A,67033,672,F,30-44,cadres,,,,,,4.28
A,67033,672,F,30-44,employes,,,,,,47.73
A,67033,672,F,30-44,prof_inter,,,,,,17.35
A,67033,672,F,45-54,cadres,,,,,,8.56
A,67033,672,F,45-54,employes,,,,,,17.23
A,67033,672,F,45-54,ouvriers,,,,,,8.44
A,67033,672,F,45-54,prof_inter,,,,,,4.16
A,67033,672,F,55+,artisans,,,,,,4.05
A,67033,672,F,55+,employes,,,,,,9.56
A,67033,672,F,55+,prof_inter,,,,,,4.28
A,67033,672,H,15-29,cadres,,,,,,4.28
A,67033,672,H,15-29,employes,,,,,,4.4
A,67033,672,H,15-29,ouvriers,,,,,,4.16
A,67033,672,H,15-29,prof_inter,,,,,,8.44
A,67033,672,H,30-44,artisans,,,,,,5.04
A,67033,672,H,30-44,cadres,,,,,,21.29
A,67033,672,H,30-44,employes,,,,,,4.16
A,67033,672,H,30-44,ouvriers,,,,,,4.16
A,67033,672,H,30-44,prof_inter,,,,,,30.3
A,67033,672,H,45-54,cadres,,,,,,13.19
A,67033,672,H,45-54,employes,,,,,,4.4
A,67033,672,H,45-54,ouvriers,,,,,,4.4
A,67033,672,H,45-54,prof_inter,,,,,,29.37
A,67033,672,H,55+,ouvriers,,,,,,5.04
A,67033,672,H,55+,prof_inter,,,,,,16.89
A,67034,674,F,15-29,cadres,,,,,,9.67
A,67034,674,F,15-29,employes,,,,,,48.72
A,67034,674,F,15-29,ouvriers,,,,,,4.97
A,67034,674,F,15-29,prof_inter,,,,,,38.94
A,67034,674,F,30-44,artisans,,,,,,9.78
A,67034,674,F,30-44,cadres,,,,,,38.94
A,67034,674,F,30-44,employes,,,,,,78.2
A,67034,674,F,30-44,prof_inter,,,,,,92.73
A,67034,674,F,45-54,artisans,,,,,,9.61
A,67034,674,F,45-54,cadres,,,,,,53.42
A,67034,674,F,45-54,employes,,,,,,53.85
A,67034,674,F,45-54,ouvriers,,,,,,4.81
A,67034,674,F,45-54,prof_inter,,,,,,58.33
A,67034,674,F,55+,artisans,,,,,,4.75
A,67034,674,F,55+,cadres,,,,,,19.28
A,67034,674,F,55+,employes,,,,,,29.11
A,67034,674,F,55+,ouvriers,,,,,,9.61
A,67034,674,F,55+,prof_inter,,,,,,38.73
A,67034,674,H,15-29,artisans,,,,,,4.97
A,67034,674,H,15-29,cadres,,,,,,9.72
A,67034,674,H,15-29,employes,,,,,,19.55
A,67034,674,H,15-29,ouvriers,,,,,,43.75
A,67034,674,H,15-29,prof_inter,,,,,,24.2
A,67034,674,H,30-44,artisans,,,,,,14.64
A,67034,674,H,30-44,cadres,,,,,,87.98
A,67034,674,H,30-44,employes,,,,,,29.22
A,67034,674,H,30-44,ouvriers,,,,,,29.11
A,67034,674,H,30-44,prof_inter,,,,,,67.95
A,67034,674,H,45-54,artisans,,,,,,9.72
A,67034,674,H,45-54,cadres,,,,,,73.4
A,67034,674,H,45-54,employes,,,,,,4.91
A,67034,674,H,45-54,ouvriers,,,,,,33.97
A,67034,674,H,45-54,prof_inter,,,,,,58.01
A,67034,674,H,55+,artisans,,,,,,14.26
A,67034,674,H,55+,cadres,,,,,,58.12
A,67034,674,H,55+,employes,,,,,,4.86
A,67034,674,H,55+,ouvriers,,,,,,33.82
A,67034,674,H,55+,prof_inter,,,,,,43.54
A,67035,672,F,15-29,employes,,,,,,5.02
A,67035,672,F,15-29,prof_inter,,,,,,19.7
A,67035,672,F,30-44,artisans,,,,,,4.89
A,67035,672,F,30-44,employes,,,,,,24.63
A,67035,672,F,30-44,ouvriers,,,,,,4.89
A,67035,672,F,30-44,prof_inter,,,,,,14.8
A,67035,672,F,45-54,artisans,,,,,,9.87
A,67035,672,F,45-54,employes,,,,,,4.89
A,67035,672,F,45-54,ouvriers,,,,,,4.98
A,67035,672,F,45-54,prof_inter,,,,,,9.91
A,67035,672,F,55+,agriculteurs,,,,,,4.85
A,67035,672,F,55+,employes,,,,,,4.93
A,67035,672,F,55+,ouvriers,,,,,,4.93
A,67035,672,F,55+,prof_inter,,,,,,9.95
A,67035,672,H,15-29,ouvriers,,,,,,14.81
A,67035,672,H,15-29,prof_inter,,,,,,9.87
A,67035,672,H,30-44,artisans,,,,,,9.83
A,67035,672,H,30-44,cadres,,,,,,4.93
A,67035,672,H,30-44,employes,,,,,,4.89
A,67035,672,H,30-44,ouvriers,,,,,,14.85
A,67035,672,H,30-44,prof_inter,,,,,,19.61
A,67035,672,H,45-54,artisans,,,,,,9.83
A,67035,672,H,45-54,employes,,,,,,4.98
A,67035,672,H,45-54,ouvriers,,,,,,4.98
A,67035,672,H,45-54,prof_inter,,,,,,9.91
A,67035,672,H,55+,artisans,,,,,,4.98
A,67035,672,H,55+,ouvriers,,,,,,19.82
A,67035,672,H,55+,prof_inter,,,,,,4.93
A,67036,674,F,15-29,employes,,,,,,14.65
A,67036,674,F,30-44,cadres,,,,,,4.91
A,67036,674,F,30-44,employes,,,,,,9.81
A,67036,674,F,30-44,prof_inter,,,,,,15.0
A,67036,674,F,45-54,cadres,,,,,,4.98
A,67036,674,F,45-54,employes,,,,,,9.81
A,67036,674,F,55+,cadres,,,,,,4.84
A,67036,674,F,55+,employes,,,,,,9.74
A,67036,674,F,55+,prof_inter,,,,,,4.77
A,67036,674,H,15-29,agriculteurs,,,,,,4.84
A,67036,674,H,15-29,ouvriers,,,,,,4.84
A,67036,674,H,15-29,prof_inter,,,,,,9.67
A,67036,674,H,30-44,cadres,,,,,,4.91
A,67036,674,H,30-44,ouvriers,,,,,,5.12
A,67036,674,H,30-44,prof_inter,,,,,,5.05
A,67036,674,H,45-54,cadres,,,,,,4.84
A,67036,674,H,45-54,ouvriers,,,,,,19.48
A,67036,674,H,55+,cadres,,,,,,9.81
A,67037,672,F,15-29,employes,,,,,,5.13
A,67037,672,F,15-29,ouvriers,,,,,,4.9
A,67037,672,F,30-44,artisans,,,,,,20.19
A,67037,672,F,30-44,cadres,,,,,,5.02
A,67037,672,F,30-44,employes,,,,,,19.95
A,67037,672,F,30-44,prof_inter,,,,,,5.13
A,67037,672,F,45-54,cadres,,,,,,10.39
A,67037,672,F,45-54,ouvriers,,,,,,10.03
A,67037,672,F,45-54,prof_inter,,,,,,5.13
A,67037,672,F,55+,cadres,,,,,,10.39
A,67037,672,F,55+,employes,,,,,,15.4
A,67037,672,H,15-29,prof_inter,,,,,,5.13
A,67037,672,H,30-44,cadres,,,,,,15.17
A,67037,672,H,30-44,ouvriers,,,,,,10.15
A,67037,672,H,30-44,prof_inter,,,,,,10.15
A,67037,672,H,45-54,artisans,,,,,,10.15
A,67037,672,H,45-54,cadres,,,,,,4.9
A,67037,672,H,45-54,employes,,,,,,10.15
A,67037,672,H,45-54,ouvriers,,,,,,5.13
A,67037,672,H,55+,ouvriers,,,,,,15.4
A,67038,672,F,15-29,employes,,,,,,9.68
A,67038,672,F,15-29,prof_inter,,,,,,4.54
A,67038,672,F,30-44,agriculteurs,,,,,,5.15
A,67038,672,F,30-44,prof_inter,,,,,,17.62
A,67038,672,F,45-54,cadres,,,,,,11.78
A,67038,672,F,45-54,employes,,,,,,4.0
A,67038,672,F,45-54,ouvriers,,,,,,4.54
A,67038,672,F,45-54,prof_inter,,,,,,5.84
A,67038,672,F,55+,employes,,,,,,5.15
A,67038,672,H,15-29,ouvriers,,,,,,18.75
A,67038,672,H,30-44,agriculteurs,,,,,,5.15
A,67038,672,H,30-44,cadres,,,,,,5.84
A,67038,672,H,30-44,prof_inter,,,,,,4.0
A,67038,672,H,45-54,artisans,,,,,,5.15
A,67038,672,H,45-54,cadres,,,,,,6.63
A,67038,672,H,45-54,employes,,,,,,5.84
A,67038,672,H,45-54,ouvriers,,,,,,5.15
A,67038,672,H,45-54,prof_inter,,,,,,6.63
A,67038,672,H,55+,cadres,,,,,,4.0
A,67038,672,H,55+,ouvriers,,,,,,5.15
A,67039,672,F,15-29,employes,,,,,,15.79
A,67039,672,F,15-29,prof_inter,,,,,,5.35
A,67039,672,F,30-44,cadres,,,,,,9.47
A,67039,672,F,30-44,employes,,,,,,25.24
A,67039,672,F,30-44,prof_inter,,,,,,14.56
A,67039,672,F,45-54,employes,,,,,,5.09
A,67039,672,F,45-54,prof_inter,,,,,,9.95
A,67039,672,F,55+,employes,,,,,,16.04
A,67039,672,F,55+,prof_inter,,,,,,5.35
A,67039,672,H,15-29,ouvriers,,,,,,19.92
A,67039,672,H,15-29,prof_inter,,,,,,5.09
A,67039,672,H,30-44,agriculteurs,,,,,,5.09
A,67039,672,H,30-44,cadres,,,,,,20.39
A,67039,672,H,30-44,employes,,,,,,9.71
A,67039,672,H,30-44,ouvriers,,,,,,5.09
A,67039,672,H,30-44,prof_inter,,,,,,26.05
A,67039,672,H,45-54,agriculteurs,,,,,,9.95
A,67039,672,H,45-54,cadres,,,,,,10.71
A,67039,672,H,45-54,prof_inter,,,,,,15.56
A,67039,672,H,55+,artisans,,,,,,10.2
A,67039,672,H,55+,cadres,,,,,,5.35
A,67039,672,H,55+,ouvriers,,,,,,5.35
A,67039,672,H,55+,prof_inter,,,,,,5.35
A,67040,675,F,15-29,artisans,,,,,,4.79
A,67040,675,F,15-29,employes,,,,,,14.93
A,67040,675,F,15-29,prof_inter,,,,,,14.65
A,67040,675,F,30-44,cadres,,,,,,15.06
A,67040,675,F,30-44,employes,,,,,,50.53
A,67040,675,F,30-44,ouvriers,,,,,,4.66
A,67040,675,F,30-44,prof_inter,,,,,,39.83
A,67040,675,F,45-54,artisans,,,,,,4.79
A,67040,675,F,45-54,employes,,,,,,33.69
A,67040,675,F,45-54,ouvriers,,,,,,5.06
A,67040,675,F,45-54,prof_inter,,,,,,34.63
A,67040,675,F,55+,cadres,,,,,,4.79
A,67040,675,F,55+,employes,,,,,,19.44
A,67040,675,F,55+,ouvriers,,,,,,9.72
A,67040,675,F,55+,prof_inter,,,,,,14.38
A,67040,675,H,15-29,employes,,,,,,14.92
A,67040,675,H,15-29,ouvriers,,,,,,15.06
A,67040,675,H,15-29,prof_inter,,,,,,9.99
A,67040,675,H,30-44,artisans,,,,,,19.17
A,67040,675,H,30-44,cadres,,,,,,15.19
A,67040,675,H,30-44,ouvriers,,,,,,75.02
A,67040,675,H,30-44,prof_inter,,,,,,29.74
A,67040,675,H,45-54,artisans,,,,,,9.86
A,67040,675,H,45-54,cadres,,,,,,9.99
A,67040,675,H,45-54,employes,,,,,,4.79
A,67040,675,H,45-54,ouvriers,,,,,,19.58
A,67040,675,H,45-54,prof_inter,,,,,,19.17
A,67040,675,H,55+,cadres,,,,,,14.52
A,67040,675,H,55+,ouvriers,,,,,,14.12
A,67040,675,H,55+,prof_inter,,,,,,19.44
A,67043,678,F,15-29,artisans,,,,,,28.2
A,67043,678,F,15-29,cadres,,,,,,150.99
A,67043,678,F,15-29,employes,,,,,,427.12
A,67043,678,F,15-29,ouvriers,,,,,,61.12
A,67043,678,F,15-29,prof_inter,,,,,,379.85
A,67043,678,F,30-44,artisans,,,,,,28.25
A,67043,678,F,30-44,cadres,,,,,,279.48
A,67043,678,F,30-44,employes,,,,,,559.38
A,67043,678,F,30-44,ouvriers,,,,,,142.24
A,67043,678,F,30-44,prof_inter,,,,,,418.57
A,67043,678,F,45-54,artisans,,,,,,11.34
A,67043,678,F,45-54,cadres,,,,,,139.6
A,67043,678,F,45-54,employes,,,,,,362.05
A,67043,678,F,45-54,ouvriers,,,,,,110.92
A,67043,678,F,45-54,prof_inter,,,,,,172.49
A,67043,678,F,55+,artisans,,,,,,19.23
A,67043,678,F,55+,cadres,,,,,,70.28
A,67043,678,F,55+,employes,,,,,,330.01
A,67043,678,F,55+,ouvriers,,,,,,82.44
A,67043,678,F,55+,prof_inter,,,,,,169.83
A,67043,678,H,15-29,artisans,,,,,,23.55
A,67043,678,H,15-29,cadres,,,,,,191.33
A,67043,678,H,15-29,employes,,,,,,191.32
A,67043,678,H,15-29,ouvriers,,,,,,312.81
A,67043,678,H,15-29,prof_inter,,,,,,242.9
A,67043,678,H,30-44,artisans,,,,,,112.11
A,67043,678,H,30-44,cadres,,,,,,376.05
A,67043,678,H,30-44,employes,,,,,,165.34
A,67043,678,H,30-44,ouvriers,,,,,,483.13
A,67043,678,H,30-44,prof_inter,,,,,,426.0
A,67043,678,H,45-54,artisans,,,,,,61.17
A,67043,678,H,45-54,cadres,,,,,,164.92
A,67043,678,H,45-54,employes,,,,,,108.49
A,67043,678,H,45-54,ouvriers,,,,,,449.49
A,67043,678,H,45-54,prof_inter,,,,,,207.67
A,67043,678,H,55+,agriculteurs,,,,,,3.44
A,67043,678,H,55+,artisans,,,,,,57.8
A,67043,678,H,55+,cadres,,,,,,78.11
A,67043,678,H,55+,employes,,,,,,106.86
A,67043,678,H,55+,ouvriers,,,,,,238.5
A,67043,678,H,55+,prof_inter,,,,,,132.19
A,67044,674,F,15-29,employes,,,,,,5.03
A,67044,674,F,30-44,artisans,,,,,,5.03
A,67044,674,F,30-44,employes,,,,,,25.99
A,67044,674,F,30-44,prof_inter,,,,,,4.94
A,67044,674,F,45-54,ouvriers,,,,,,10.22
A,67044,674,F,45-54,prof_inter,,,,,,10.22
A,67044,674,F,55+,employes,,,,,,10.39
A,67044,674,H,15-29,employes,,,,,,4.94
A,67044,674,H,15-29,ouvriers,,,,,,10.14
A,67044,674,H,15-29,prof_inter,,,,,,10.14
A,67044,674,H,30-44,ouvriers,,,,,,10.39
A,67044,674,H,30-44,prof_inter,,,,,,5.03
A,67044,674,H,45-54,artisans,,,,,,10.05
A,67044,674,H,45-54,cadres,,,,,,4.94
A,67044,674,H,55+,cadres,,,,,,5.28
A,67044,674,H,55+,prof_inter,,,,,,10.31
A,67045,673,F,15-29,cadres,,,,,,10.27
A,67045,673,F,15-29,employes,,,,,,35.98
A,67045,673,F,15-29,ouvriers,,,,,,25.21
A,67045,673,F,15-29,prof_inter,,,,,,33.91
A,67045,673,F,30-44,cadres,,,,,,63.23
A,67045,673,F,30-44,employes,,,,,,87.35
A,67045,673,F,30-44,ouvriers,,,,,,9.6
A,67045,673,F,30-44,prof_inter,,,,,,109.41
A,67045,673,F,45-54,artisans,,,,,,14.95
A,67045,673,F,45-54,cadres,,,,,,61.12
A,67045,673,F,45-54,employes,,,,,,86.83
A,67045,673,F,45-54,ouvriers,,,,,,19.85
A,67045,673,F,45-54,prof_inter,,,,,,82.64
A,67045,673,F,55+,artisans,,,,,,10.27
A,67045,673,F,55+,cadres,,,,,,54.66
A,67045,673,F,55+,employes,,,,,,33.72
A,67045,673,F,55+,ouvriers,,,,,,9.82
A,67045,673,F,55+,prof_inter,,,,,,39.05
A,67045,673,H,15-29,cadres,,,,,,30.38
A,67045,673,H,15-29,employes,,,,,,15.17
A,67045,673,H,15-29,ouvriers,,,,,,55.54
A,67045,673,H,15-29,prof_inter,,,,,,46.22
A,67045,673,H,30-44,agriculteurs,,,,,,4.91
A,67045,673,H,30-44,artisans,,,,,,14.96
A,67045,673,H,30-44,cadres,,,,,,79.33
A,67045,673,H,30-44,employes,,,,,,40.2
A,67045,673,H,30-44,ouvriers,,,,,,31.04
A,67045,673,H,30-44,prof_inter,,,,,,76.4
A,67045,673,H,45-54,artisans,,,,,,15.43
